Date,Country,Tonnes
2013-03,Iceland,1.98
2013-03,Dominican Republic,0.57
2013-03,Papua New Guinea,1.96
2013-03,Mongolia,5.81
2013-03,Cameroon,0.0
2013-03,Ecuador,26.28
2013-03,Honduras,0.68
2013-03,Mauritius,3.91
2013-03,El Salvador,6.94
2013-03,North Macedonia,6.79
2013-03,Mozambique,3.74
2013-03,Albania,1.57
2013-03,Haiti,1.81
2013-03,Portugal,382.48
2013-03,Gabon,0.0
2013-03,Kyrgyzstan,3.17
2013-03,Nicaragua,0.0
2013-03,Armenia,0.0
2013-03,Ireland,6.0
2013-03,Greece,111.97
2013-03,Mauritania,0.36
2013-03,Slovakia,31.79
2013-03,Luxembourg,2.24
2013-03,Fiji,0.02
2013-03,Lao PDR,8.88
2013-03,Suriname,2.36
2013-03,Slovenia,3.17
2013-03,Aruba,3.11
2013-03,Malta,0.31
2013-03,Cyprus,13.87
2013-03,Estonia,0.25
2013-03,Burundi,0.03
2013-03,Tajikistan,6.45
2013-03,Malawi,0.4
2013-03,Comoros,0.02
2013-03,Eritrea,0.0
2013-06,China,1054.09
2013-06,Japan,765.22
2013-06,Saudi Arabia,322.9
2013-06,Russian Federation,996.42
2013-06,Switzerland,1040.06
2013-06,"Taiwan, China",423.63
2013-06,Brazil,67.2
2013-06,South Korea,104.44
2013-06,Hong Kong SAR,2.08
2013-06,India,557.75
2013-06,Singapore,127.4
2013-06,Algeria,173.64
2013-06,Afghanistan,21.87
2013-06,Thailand,152.41
2013-06,Mexico,123.9
2013-06,Malaysia,36.39
2013-06,United States of America,8133.46
2013-06,Libya,116.64
2013-06,Turkey,116.09
2013-06,Poland,102.92
2013-06,United Kingdom,310.25
2013-06,Indonesia,78.07
2013-06,Denmark,66.55
2013-06,Philippines,192.69
2013-06,Iraq,29.79
2013-06,Canada,3.17
2013-06,Germany,3390.56
2013-06,Peru,34.68
2013-06,Sweden,125.72
2013-06,United Arab Emirates,0.0
2013-06,Norway,0.0
2013-06,France,2435.38
2013-06,Italy,2451.84
2013-06,Australia,79.85
2013-06,Nigeria,21.37
2013-06,Hungary,3.08
2013-06,Czech Republic,11.04
2013-06,Romania,103.72
2013-06,South Africa,125.1
2013-06,Chile,0.25
2013-06,Colombia,10.35
2013-06,Lebanon,286.83
2013-06,Spain,281.61
2013-06,Qatar,12.41
2013-06,Argentina,61.74
2013-06,Kuwait,78.96
2013-06,Ukraine,38.88
2013-06,Netherlands,612.45
2013-06,Kazakhstan,130.91
2013-06,Belgium,227.43
2013-06,Bulgaria,39.96
2013-06,Morocco,22.04
2013-06,Oman,0.02
2013-06,Croatia,0.0
2013-06,Uruguay,0.26
2013-06,Bangladesh,13.51
2013-06,Serbia,15.89
2013-06,Uzbekistan,209.64
2013-06,Azerbaijan,8.01
2013-06,Bolivia,42.34
2013-06,Austria,279.99
2013-06,Egypt,75.61
2013-06,Jordan,14.63
2013-06,Trinidad and Tobago,1.92
2013-06,Finland,49.14
2013-06,Costa Rica,0.0
2013-06,Venezuela,367.64
2013-06,Pakistan,64.43
2013-06,Latvia,7.74
2013-06,Tunisia,6.74
2013-06,Lithuania,5.82
2013-06,Guatemala,6.67
2013-06,Belarus,43.39
2013-06,Kenya,0.02
2013-06,Sri Lanka,20.13
2013-06,Yemen,1.56
2013-06,Paraguay,8.19
2013-06,Congo,0.0
2013-06,Bahrain,4.67
2013-06,Ghana,8.74
2013-06,Nepal,3.63
2013-06,Cambodia,12.44
2013-06,Bosnia and Herzegovina,2.99
2013-06,Dominican Republic,0.57
2013-06,Iceland,1.98
2013-06,Cameroon,0.0
2013-06,Mauritius,3.91
2013-06,Papua New Guinea,1.96
2013-06,Mongolia,4.14
2013-06,Honduras,0.68
2013-06,El Salvador,6.94
2013-06,Portugal,382.48
2013-06,Ecuador,26.28
2013-06,Albania,1.57
2013-06,Mozambique,4.2
2013-06,North Macedonia,6.79
2013-06,Gabon,0.0
2013-06,Haiti,1.81
2013-06,Nicaragua,0.0
2013-06,Kyrgyzstan,3.3
2013-06,Armenia,0.0
2013-06,Ireland,6.0
2013-06,Greece,112.03
2013-06,Slovakia,31.79
2013-06,Fiji,0.02
2013-06,Luxembourg,2.24
2013-06,Mauritania,0.36
2013-06,Suriname,1.09
2013-06,Slovenia,3.17
2013-06,Lao PDR,8.88
2013-06,Aruba,3.11
2013-06,Malta,0.31
2013-06,Malawi,0.4
2013-06,Tajikistan,6.84
2013-06,Cyprus,13.87
2013-06,Burundi,0.03
2013-06,Estonia,0.25
2013-06,Comoros,0.02
2013-06,Eritrea,0.0
2013-09,China,1054.09
2013-09,Japan,765.22
2013-09,Saudi Arabia,322.9
2013-09,Switzerland,1040.06
2013-09,Russian Federation,1015.12
2013-09,"Taiwan, China",423.63
2013-09,Brazil,67.2
2013-09,South Korea,104.44
2013-09,Hong Kong SAR,2.08
2013-09,Singapore,127.4
2013-09,India,557.75
2013-09,Afghanistan,21.87
2013-09,Algeria,173.64
2013-09,Mexico,123.52
2013-09,Thailand,152.41
2013-09,United States of America,8133.46
2013-09,Malaysia,36.39
2013-09,Libya,116.64
2013-09,Turkey,116.11
2013-09,United Kingdom,310.25
2013-09,Poland,102.92
2013-09,Indonesia,78.07
2013-09,Denmark,66.55
2013-09,Philippines,193.04
2013-09,Iraq,29.79
2013-09,Canada,3.05
2013-09,United Arab Emirates,0.0
2013-09,Germany,3390.56
2013-09,Peru,34.68
2013-09,Sweden,125.72
2013-09,Norway,0.0
2013-09,France,2435.38
2013-09,Italy,2451.84
2013-09,Australia,79.85
2013-09,Czech Republic,10.85
2013-09,South Africa,125.1
2013-09,Romania,103.72
2013-09,Nigeria,21.37
2013-09,Chile,0.25
2013-09,Colombia,10.35
2013-09,Hungary,3.08
2013-09,Qatar,12.41
2013-09,Lebanon,286.83
2013-09,Spain,281.61
2013-09,Argentina,61.74
2013-09,Kuwait,78.96
2013-09,Netherlands,612.45
2013-09,Ukraine,41.68
2013-09,Bulgaria,39.97
2013-09,Kazakhstan,137.04
2013-09,Belgium,227.43
2013-09,Morocco,22.04
2013-09,Oman,0.02
2013-09,Uruguay,0.26
2013-09,Croatia,0.0
2013-09,Bangladesh,13.51
2013-09,Egypt,75.61
2013-09,Azerbaijan,14.02
2013-09,Serbia,16.07
2013-09,Uzbekistan,206.84
2013-09,Bolivia,42.34
2013-09,Austria,279.99
2013-09,Jordan,14.62
2013-09,Trinidad and Tobago,1.92
2013-09,Finland,49.14
2013-09,Lithuania,5.82
2013-09,Costa Rica,0.0
2013-09,Latvia,7.74
2013-09,Tunisia,6.74
2013-09,Venezuela,367.64
2013-09,Kenya,0.02
2013-09,Guatemala,6.89
2013-09,Sri Lanka,22.87
2013-09,Pakistan,64.43
2013-09,Yemen,1.56
2013-09,Paraguay,8.19
2013-09,Belarus,43.42
2013-09,Bahrain,4.67
2013-09,Congo,0.0
2013-09,Nepal,3.63
2013-09,Ghana,8.74
2013-09,Bosnia and Herzegovina,2.99
2013-09,Iceland,1.98
2013-09,Cambodia,12.44
2013-09,Dominican Republic,0.57
2013-09,Cameroon,0.0
2013-09,Mauritius,3.89
2013-09,Ecuador,26.28
2013-09,Mozambique,4.36
2013-09,Papua New Guinea,1.96
2013-09,Portugal,382.48
2013-09,El Salvador,6.94
2013-09,Albania,1.57
2013-09,Mongolia,2.68
2013-09,North Macedonia,6.79
2013-09,Honduras,0.68
2013-09,Gabon,0.0
2013-09,Armenia,0.0
2013-09,Haiti,1.81
2013-09,Kyrgyzstan,3.45
2013-09,Nicaragua,0.0
2013-09,Ireland,6.0
2013-09,Greece,112.1
2013-09,Fiji,0.02
2013-09,Mauritania,0.36
2013-09,Luxembourg,2.24
2013-09,Slovakia,31.79
2013-09,Slovenia,3.17
2013-09,Suriname,1.04
2013-09,Lao PDR,8.88
2013-09,Aruba,3.11
2013-09,Malta,0.31
2013-09,Malawi,0.4
2013-09,Cyprus,13.87
2013-09,Tajikistan,6.91
2013-09,Burundi,0.03
2013-09,Estonia,0.25
2013-09,Comoros,0.02
2013-09,Eritrea,0.0
2013-12,China,1054.09
2013-12,Japan,765.22
2013-12,Saudi Arabia,322.9
2013-12,Switzerland,1040.06
2013-12,Russian Federation,1035.21
2013-12,"Taiwan, China",423.63
2013-12,Brazil,67.2
2013-12,South Korea,104.44
2013-12,Hong Kong SAR,2.08
2013-12,India,557.75
2013-12,Singapore,127.4
2013-12,Afghanistan,21.87
2013-12,Algeria,173.64
2013-12,Mexico,123.11
2013-12,Thailand,152.41
2013-12,United States of America,8133.46
2013-12,Malaysia,36.39
2013-12,Libya,116.64
2013-12,Turkey,116.1
2013-12,United Kingdom,310.25
2013-12,Poland,102.92
2013-12,Indonesia,78.07
2013-12,Denmark,66.55
2013-12,Iraq,42.22
2013-12,Philippines,193.51
2013-12,Canada,2.99
2013-12,United Arab Emirates,0.0
2013-12,Germany,3387.14
2013-12,Peru,34.68
2013-12,Sweden,125.72
2013-12,Norway,0.0
2013-12,Czech Republic,10.85
2013-12,France,2435.38
2013-12,Italy,2451.84
2013-12,Australia,79.85
2013-12,Hungary,3.08
2013-12,South Africa,125.1
2013-12,Romania,103.72
2013-12,Nigeria,21.37
2013-12,Colombia,10.35
2013-12,Qatar,12.41
2013-12,Chile,0.25
2013-12,Lebanon,286.83
2013-12,Spain,281.61
2013-12,Kuwait,78.96
2013-12,Argentina,61.74
2013-12,Netherlands,612.45
2013-12,Kazakhstan,143.7
2013-12,Ukraine,42.3
2013-12,Bulgaria,39.99
2013-12,Belgium,227.43
2013-12,Morocco,22.04
2013-12,Croatia,0.0
2013-12,Bangladesh,13.51
2013-12,Uruguay,0.26
2013-12,Oman,0.02
2013-12,Serbia,16.24
2013-12,Azerbaijan,20.02
2013-12,Uzbekistan,217.41
2013-12,Egypt,75.61
2013-12,Jordan,15.55
2013-12,Bolivia,42.51
2013-12,Austria,279.99
2013-12,Trinidad and Tobago,1.92
2013-12,Finland,49.14
2013-12,Lithuania,5.82
2013-12,Latvia,7.74
2013-12,Costa Rica,0.0
2013-12,Tunisia,6.78
2013-12,Guatemala,6.89
2013-12,Sri Lanka,22.95
2013-12,Kenya,0.02
2013-12,Venezuela,367.64
2013-12,Paraguay,8.19
2013-12,Bahrain,4.67
2013-12,Nepal,3.63
2013-12,Yemen,1.56
2013-12,Ghana,8.74
2013-12,Congo,0.0
2013-12,Pakistan,64.43
2013-12,Belarus,44.34
2013-12,Bosnia and Herzegovina,2.99
2013-12,Dominican Republic,0.57
2013-12,Cambodia,12.44
2013-12,Iceland,1.98
2013-12,Cameroon,0.0
2013-12,Mauritius,3.89
2013-12,Ecuador,26.28
2013-12,Mozambique,5.45
2013-12,Gabon,0.0
2013-12,Honduras,0.68
2013-12,Portugal,382.48
2013-12,Papua New Guinea,1.96
2013-12,Albania,1.57
2013-12,North Macedonia,6.79
2013-12,El Salvador,6.94
2013-12,Haiti,1.81
2013-12,Armenia,0.0
2013-12,Kyrgyzstan,3.61
2013-12,Mongolia,3.93
2013-12,Nicaragua,0.0
2013-12,Greece,112.16
2013-12,Ireland,6.0
2013-12,Mauritania,0.36
2013-12,Fiji,0.02
2013-12,Slovakia,31.79
2013-12,Luxembourg,2.24
2013-12,Slovenia,3.17
2013-12,Lao PDR,8.86
2013-12,Suriname,1.04
2013-12,Malta,0.31
2013-12,Aruba,3.11
2013-12,Tajikistan,5.18
2013-12,Malawi,0.4
2013-12,Cyprus,13.87
2013-12,Burundi,0.03
2013-12,Estonia,0.25
2013-12,Comoros,0.02
2013-12,Eritrea,0.0
2014-03,China,1054.09
2014-03,Japan,765.22
2014-03,Saudi Arabia,322.9
2014-03,Switzerland,1040.06
2014-03,Russian Federation,1040.71
2014-03,"Taiwan, China",423.63
2014-03,Brazil,67.2
2014-03,South Korea,104.44
2014-03,Hong Kong SAR,2.08
2014-03,India,557.75
2014-03,Singapore,127.4
2014-03,Afghanistan,21.87
2014-03,Algeria,173.64
2014-03,Mexico,122.75
2014-03,Thailand,152.41
2014-03,United States of America,8133.46
2014-03,Malaysia,35.46
2014-03,United Kingdom,310.25
2014-03,Libya,116.64
2014-03,Turkey,116.1
2014-03,Indonesia,78.07
2014-03,Poland,102.92
2014-03,Denmark,66.55
2014-03,Iraq,74.66
2014-03,Canada,2.99
2014-03,United Arab Emirates,0.0
2014-03,Philippines,193.95
2014-03,Germany,3386.36
2014-03,Peru,34.68
2014-03,Norway,0.0
2014-03,Sweden,125.72
2014-03,Czech Republic,10.72
2014-03,Australia,79.85
2014-03,France,2435.38
2014-03,Italy,2451.84
2014-03,Hungary,3.08
2014-03,South Africa,125.13
2014-03,Colombia,10.35
2014-03,Romania,103.72
2014-03,Chile,0.25
2014-03,Qatar,12.41
2014-03,Lebanon,286.83
2014-03,Nigeria,21.37
2014-03,Kuwait,78.96
2014-03,Spain,281.58
2014-03,Argentina,61.74
2014-03,Netherlands,612.45
2014-03,Kazakhstan,148.69
2014-03,Bangladesh,13.51
2014-03,Morocco,22.04
2014-03,Oman,0.02
2014-03,Belgium,227.43
2014-03,Bulgaria,40.0
2014-03,Croatia,0.0
2014-03,Uruguay,0.26
2014-03,Azerbaijan,20.02
2014-03,Uzbekistan,228.3
2014-03,Egypt,75.61
2014-03,Jordan,16.17
2014-03,Serbia,16.57
2014-03,Ukraine,42.61
2014-03,Bolivia,42.51
2014-03,Austria,279.99
2014-03,Trinidad and Tobago,1.92
2014-03,Finland,49.14
2014-03,Lithuania,5.82
2014-03,Tunisia,6.78
2014-03,Sri Lanka,21.53
2014-03,Guatemala,6.89
2014-03,Venezuela,365.71
2014-03,Costa Rica,0.0
2014-03,Pakistan,64.43
2014-03,Kenya,0.02
2014-03,Nepal,3.63
2014-03,Paraguay,8.19
2014-03,Congo,0.0
2014-03,Bahrain,4.67
2014-03,Yemen,1.56
2014-03,Cambodia,12.44
2014-03,Bosnia and Herzegovina,2.99
2014-03,Ghana,8.74
2014-03,Iceland,1.98
2014-03,Belarus,44.36
2014-03,Dominican Republic,0.57
2014-03,Mauritius,3.91
2014-03,Cameroon,0.0
2014-03,Mozambique,4.67
2014-03,Latvia,6.62
2014-03,Portugal,382.51
2014-03,Honduras,0.68
2014-03,Gabon,0.0
2014-03,Ecuador,26.28
2014-03,Greece,112.22
2014-03,Papua New Guinea,1.96
2014-03,El Salvador,6.94
2014-03,Albania,1.57
2014-03,North Macedonia,6.79
2014-03,Nicaragua,0.0
2014-03,Armenia,0.0
2014-03,Kyrgyzstan,3.7
2014-03,Haiti,1.81
2014-03,Mongolia,2.48
2014-03,Slovakia,31.69
2014-03,Ireland,6.0
2014-03,Slovenia,3.17
2014-03,Malta,0.4
2014-03,Mauritania,0.36
2014-03,Fiji,0.02
2014-03,Luxembourg,2.24
2014-03,Lao PDR,8.86
2014-03,Suriname,1.34
2014-03,Aruba,3.11
2014-03,Malawi,0.4
2014-03,Estonia,0.25
2014-03,Cyprus,13.9
2014-03,Burundi,0.03
2014-03,Tajikistan,5.66
2014-03,Comoros,0.02
2014-03,Eritrea,0.0
2014-06,China,1054.09
2014-06,Japan,765.22
2014-06,Saudi Arabia,322.9
2014-06,Switzerland,1039.99
2014-06,Russian Federation,1094.73
2014-06,"Taiwan, China",423.63
2014-06,Brazil,67.2
2014-06,South Korea,104.44
2014-06,Hong Kong SAR,2.08
2014-06,India,557.75
2014-06,Singapore,127.4
2014-06,Afghanistan,21.87
2014-06,Algeria,173.64
2014-06,Mexico,123.34
2014-06,Thailand,152.41
2014-06,United States of America,8133.46
2014-06,Malaysia,35.46
2014-06,United Kingdom,310.25
2014-06,Turkey,116.1
2014-06,Indonesia,78.07
2014-06,Libya,116.64
2014-06,Poland,102.92
2014-06,Denmark,66.55
2014-06,Canada,2.99
2014-06,Iraq,89.82
2014-06,United Arab Emirates,0.0
2014-06,Philippines,194.4
2014-06,Germany,3384.19
2014-06,Norway,0.0
2014-06,Peru,34.68
2014-06,Sweden,125.72
2014-06,Czech Republic,10.71
2014-06,Australia,79.85
2014-06,France,2435.38
2014-06,Italy,2451.84
2014-06,Hungary,3.08
2014-06,Colombia,10.35
2014-06,South Africa,125.13
2014-06,Romania,103.72
2014-06,Qatar,12.41
2014-06,Chile,0.25
2014-06,Lebanon,286.83
2014-06,Nigeria,21.37
2014-06,Spain,281.58
2014-06,Kuwait,78.96
2014-06,Argentina,61.74
2014-06,Netherlands,612.45
2014-06,Morocco,22.06
2014-06,Bangladesh,13.54
2014-06,Kazakhstan,155.77
2014-06,Uruguay,0.26
2014-06,Oman,0.02
2014-06,Bulgaria,40.03
2014-06,Belgium,227.43
2014-06,Croatia,0.0
2014-06,Azerbaijan,20.02
2014-06,Jordan,16.8
2014-06,Ukraine,40.12
2014-06,Austria,279.99
2014-06,Uzbekistan,250.69
2014-06,Serbia,17.05
2014-06,Egypt,75.61
2014-06,Bolivia,42.51
2014-06,Pakistan,64.43
2014-06,Trinidad and Tobago,1.92
2014-06,Finland,49.14
2014-06,Kenya,0.02
2014-06,Sri Lanka,22.23
2014-06,Lithuania,5.82
2014-06,Costa Rica,0.0
2014-06,Guatemala,6.89
2014-06,Tunisia,6.78
2014-06,Venezuela,365.71
2014-06,Paraguay,8.19
2014-06,Nepal,3.94
2014-06,Bahrain,4.67
2014-06,Congo,0.0
2014-06,Ecuador,12.1
2014-06,Cambodia,12.44
2014-06,Dominican Republic,0.57
2014-06,Bosnia and Herzegovina,2.99
2014-06,Yemen,1.56
2014-06,Belarus,41.43
2014-06,Iceland,1.98
2014-06,Ghana,8.74
2014-06,Mauritius,3.91
2014-06,Mozambique,4.36
2014-06,Cameroon,0.0
2014-06,Portugal,382.51
2014-06,Latvia,6.62
2014-06,Honduras,0.68
2014-06,Gabon,0.0
2014-06,Papua New Guinea,1.96
2014-06,Albania,1.57
2014-06,El Salvador,6.94
2014-06,North Macedonia,6.79
2014-06,Greece,112.31
2014-06,Nicaragua,0.0
2014-06,Kyrgyzstan,3.82
2014-06,Haiti,1.81
2014-06,Armenia,0.0
2014-06,Ireland,6.0
2014-06,Mongolia,2.51
2014-06,Malta,0.22
2014-06,Slovenia,3.17
2014-06,Slovakia,31.69
2014-06,Fiji,0.03
2014-06,Luxembourg,2.27
2014-06,Mauritania,0.36
2014-06,Lao PDR,8.86
2014-06,Suriname,1.34
2014-06,Aruba,3.11
2014-06,Malawi,0.4
2014-06,Estonia,0.25
2014-06,Cyprus,13.9
2014-06,Burundi,0.03
2014-06,Tajikistan,8.29
2014-06,Comoros,0.02
2014-06,Eritrea,0.0
2014-09,China,1054.09
2014-09,Japan,765.22
2014-09,Saudi Arabia,322.9
2014-09,Switzerland,1039.99
2014-09,"Taiwan, China",423.63
2014-09,Russian Federation,1149.78
2014-09,Brazil,67.2
2014-09,South Korea,104.44
2014-09,Hong Kong SAR,2.08
2014-09,India,557.75
2014-09,Singapore,127.4
2014-09,Afghanistan,21.87
2014-09,Mexico,123.12
2014-09,Algeria,173.64
2014-09,Thailand,152.41
2014-09,United States of America,8133.46
2014-09,Malaysia,35.46
2014-09,United Kingdom,310.25
2014-09,Turkey,116.08
2014-09,Indonesia,78.07
2014-09,Poland,102.92
2014-09,Libya,116.64
2014-09,United Arab Emirates,0.0
2014-09,Denmark,66.55
2014-09,Canada,2.99
2014-09,Philippines,194.85
2014-09,Iraq,89.82
2014-09,Norway,0.0
2014-09,Germany,3384.19
2014-09,Peru,34.68
2014-09,Sweden,125.72
2014-09,Czech Republic,10.58
2014-09,France,2435.38
2014-09,Australia,79.85
2014-09,Italy,2451.84
2014-09,Colombia,10.35
2014-09,Hungary,3.08
2014-09,South Africa,125.16
2014-09,Qatar,12.41
2014-09,Lebanon,286.83
2014-09,Chile,0.25
2014-09,Romania,103.72
2014-09,Nigeria,21.37
2014-09,Spain,281.58
2014-09,Kuwait,78.96
2014-09,Argentina,61.74
2014-09,Bangladesh,13.78
2014-09,Kazakhstan,184.02
2014-09,Netherlands,612.45
2014-09,Morocco,22.06
2014-09,Bulgaria,40.04
2014-09,Uruguay,0.26
2014-09,Belgium,227.43
2014-09,Oman,0.02
2014-09,Azerbaijan,27.01
2014-09,Jordan,19.91
2014-09,Croatia,0.0
2014-09,Austria,279.99
2014-09,Ukraine,40.43
2014-09,Uzbekistan,262.82
2014-09,Bolivia,42.51
2014-09,Egypt,75.61
2014-09,Serbia,17.31
2014-09,Trinidad and Tobago,1.92
2014-09,Pakistan,64.47
2014-09,Finland,49.14
2014-09,Sri Lanka,23.1
2014-09,Lithuania,5.82
2014-09,Kenya,0.02
2014-09,Tunisia,6.78
2014-09,Costa Rica,0.0
2014-09,Guatemala,6.89
2014-09,Paraguay,8.19
2014-09,Venezuela,361.02
2014-09,Ecuador,11.79
2014-09,Bahrain,4.67
2014-09,Nepal,4.57
2014-09,Cambodia,12.44
2014-09,Congo,0.0
2014-09,Ghana,8.74
2014-09,Bosnia and Herzegovina,2.99
2014-09,Belarus,38.97
2014-09,Iceland,1.98
2014-09,Dominican Republic,0.57
2014-09,Portugal,382.51
2014-09,Mauritius,5.9
2014-09,Mozambique,6.38
2014-09,Latvia,6.62
2014-09,Honduras,0.68
2014-09,El Salvador,6.94
2014-09,Cameroon,0.0
2014-09,North Macedonia,6.79
2014-09,Albania,1.57
2014-09,Gabon,0.0
2014-09,Papua New Guinea,1.96
2014-09,Nicaragua,0.0
2014-09,Kyrgyzstan,3.89
2014-09,Haiti,1.81
2014-09,Greece,112.38
2014-09,Armenia,0.0
2014-09,Ireland,6.0
2014-09,Mongolia,4.28
2014-09,Slovakia,31.69
2014-09,Slovenia,3.17
2014-09,Lao PDR,8.86
2014-09,Fiji,0.03
2014-09,Luxembourg,2.27
2014-09,Malta,0.22
2014-09,Mauritania,0.36
2014-09,Suriname,1.34
2014-09,Aruba,3.11
2014-09,Estonia,0.25
2014-09,Malawi,0.4
2014-09,Burundi,0.03
2014-09,Cyprus,13.9
2014-09,Comoros,0.02
2014-09,Tajikistan,9.61
2014-09,Eritrea,0.0
2014-12,China,1054.09
2014-12,Japan,765.22
2014-12,Saudi Arabia,322.9
2014-12,Switzerland,1039.99
2014-12,"Taiwan, China",423.63
2014-12,Brazil,67.2
2014-12,South Korea,104.44
2014-12,Russian Federation,1208.19
2014-12,Hong Kong SAR,2.08
2014-12,India,557.75
2014-12,Singapore,127.4
2014-12,Afghanistan,21.87
2014-12,Mexico,122.72
2014-12,Algeria,173.64
2014-12,Thailand,152.41
2014-12,United States of America,8133.46
2014-12,Malaysia,35.77
2014-12,United Kingdom,310.25
2014-12,Indonesia,78.07
2014-12,Turkey,116.11
2014-12,Poland,102.93
2014-12,Libya,116.64
2014-12,United Arab Emirates,0.0
2014-12,Canada,2.99
2014-12,Denmark,66.55
2014-12,Philippines,195.3
2014-12,Norway,0.0
2014-12,Iraq,89.82
2014-12,Germany,3384.19
2014-12,Peru,34.68
2014-12,Sweden,125.72
2014-12,Czech Republic,10.58
2014-12,Australia,79.85
2014-12,France,2435.38
2014-12,Italy,2451.84
2014-12,Colombia,10.35
2014-12,South Africa,125.19
2014-12,Qatar,12.41
2014-12,Hungary,3.08
2014-12,Chile,0.25
2014-12,Lebanon,286.83
2014-12,Spain,281.58
2014-12,Romania,103.72
2014-12,Nigeria,21.37
2014-12,Kuwait,78.96
2014-12,Argentina,61.74
2014-12,Kazakhstan,191.79
2014-12,Bangladesh,13.78
2014-12,Morocco,22.06
2014-12,Netherlands,612.45
2014-12,Bulgaria,40.07
2014-12,Uruguay,0.26
2014-12,Belgium,227.43
2014-12,Oman,0.02
2014-12,Croatia,0.0
2014-12,Jordan,19.28
2014-12,Azerbaijan,30.17
2014-12,Austria,279.99
2014-12,Uzbekistan,274.64
2014-12,Bolivia,42.51
2014-12,Egypt,75.61
2014-12,Pakistan,64.47
2014-12,Trinidad and Tobago,1.92
2014-12,Serbia,17.54
2014-12,Finland,49.14
2014-12,Lithuania,5.82
2014-12,Kenya,0.02
2014-12,Venezuela,361.02
2014-12,Sri Lanka,23.08
2014-12,Tunisia,6.78
2014-12,Costa Rica,0.0
2014-12,Guatemala,6.89
2014-12,Paraguay,8.19
2014-12,Ukraine,23.64
2014-12,Bahrain,4.67
2014-12,Nepal,4.88
2014-12,Cambodia,12.44
2014-12,Ghana,8.74
2014-12,Congo,0.0
2014-12,Portugal,382.51
2014-12,Dominican Republic,0.57
2014-12,Bosnia and Herzegovina,2.99
2014-12,Iceland,1.98
2014-12,Mauritius,7.9
2014-12,Ecuador,11.79
2014-12,Honduras,0.68
2014-12,Belarus,42.44
2014-12,Cameroon,0.0
2014-12,Mozambique,5.45
2014-12,Latvia,6.62
2014-12,North Macedonia,6.8
2014-12,Albania,1.57
2014-12,Gabon,0.0
2014-12,El Salvador,6.78
2014-12,Nicaragua,0.0
2014-12,Papua New Guinea,1.96
2014-12,Haiti,1.81
2014-12,Greece,112.44
2014-12,Kyrgyzstan,3.94
2014-12,Mongolia,2.87
2014-12,Ireland,6.0
2014-12,Armenia,0.0
2014-12,Slovakia,31.69
2014-12,Fiji,0.03
2014-12,Slovenia,3.17
2014-12,Lao PDR,8.86
2014-12,Luxembourg,2.24
2014-12,Mauritania,0.36
2014-12,Malta,0.1
2014-12,Malawi,0.4
2014-12,Suriname,1.34
2014-12,Aruba,3.11
2014-12,Estonia,0.25
2014-12,Cyprus,13.9
2014-12,Burundi,0.03
2014-12,Tajikistan,8.65
2014-12,Comoros,0.02
2014-12,Eritrea,0.0
2015-03,China,1054.09
2015-03,Japan,765.22
2015-03,Saudi Arabia,322.9
2015-03,Switzerland,1039.99
2015-03,"Taiwan, China",423.63
2015-03,Brazil,67.2
2015-03,South Korea,104.44
2015-03,Hong Kong SAR,2.08
2015-03,India,557.75
2015-03,Russian Federation,1238.25
2015-03,Singapore,127.4
2015-03,Afghanistan,21.87
2015-03,Mexico,122.44
2015-03,Algeria,173.64
2015-03,Thailand,152.41
2015-03,United Kingdom,310.29
2015-03,Indonesia,78.07
2015-03,United States of America,8133.46
2015-03,Denmark,66.55
2015-03,Malaysia,37.01
2015-03,Turkey,116.12
2015-03,Poland,102.92
2015-03,Libya,116.64
2015-03,Canada,2.99
2015-03,United Arab Emirates,0.0
2015-03,Philippines,195.3
2015-03,Norway,0.0
2015-03,Iraq,89.82
2015-03,Germany,3383.41
2015-03,Peru,34.68
2015-03,Sweden,125.72
2015-03,Czech Republic,10.45
2015-03,Australia,79.85
2015-03,France,2435.41
2015-03,Italy,2451.84
2015-03,Colombia,10.35
2015-03,Spain,281.58
2015-03,South Africa,125.19
2015-03,Lebanon,286.83
2015-03,Hungary,3.08
2015-03,Qatar,12.41
2015-03,Chile,0.25
2015-03,Romania,103.72
2015-03,Kuwait,78.96
2015-03,Nigeria,21.37
2015-03,Argentina,61.74
2015-03,Bangladesh,13.78
2015-03,Kazakhstan,198.4
2015-03,Bulgaria,40.1
2015-03,Uruguay,0.25
2015-03,Oman,0.02
2015-03,Morocco,22.07
2015-03,Netherlands,612.45
2015-03,Belgium,227.43
2015-03,Croatia,0.0
2015-03,Jordan,33.28
2015-03,Uzbekistan,275.26
2015-03,Bolivia,42.51
2015-03,Austria,279.99
2015-03,Pakistan,64.47
2015-03,Egypt,75.61
2015-03,Trinidad and Tobago,1.92
2015-03,Serbia,17.66
2015-03,Azerbaijan,30.17
2015-03,Ukraine,23.95
2015-03,Finland,49.14
2015-03,Costa Rica,0.0
2015-03,Venezuela,330.1
2015-03,Kenya,0.02
2015-03,Tunisia,6.78
2015-03,Guatemala,6.89
2015-03,Portugal,382.51
2015-03,Paraguay,8.19
2015-03,Sri Lanka,22.27
2015-03,Nepal,4.88
2015-03,Cambodia,12.44
2015-03,Bahrain,4.67
2015-03,Dominican Republic,0.57
2015-03,Ghana,8.74
2015-03,Iceland,1.98
2015-03,Bosnia and Herzegovina,2.99
2015-03,Mauritius,8.89
